iter,LS1,LS2,LS3,LS4
8,185.7161,174.9500,47.7938,0.2450
9,130.0013,174.9500,47.7938,0.2450
0,130.0013,174.9500,47.7938,0.2450
1,130.0013,174.9500,47.7938,0.1715
2,130.0013,209.7650,47.7938,0.1715
3,130.0013,209.7650,107.5556,0.1715
4,130.0013,146.8355,107.5556,0.1715
5,130.0013,102.7849,107.5556,0.1715
6,97.3009,102.7849,107.5556,0.1715
7,97.3009,71.9494,107.5556,0.1715
8,97.3009,71.9494,75.2890,0.1715
9,68.1106,71.9494,75.2890,0.1715
10,47.6774,71.9494,75.2890,0.1715
0,47.6774,71.9494,75.2890,0.1715
1,47.6774,71.9494,75.2890,0.1200
2,47.6774,71.9494,354.2023,0.1200
3,47.6774,53.3646,354.2023,0.1200
4,47.6774,53.3646,247.9416,0.1200
5,47.6774,53.3646,173.5591,0.1200
6,47.6774,53.3646,121.4914,0.1200
7,47.6774,53.3646,85.0440,0.1200
8,47.6774,53.3646,59.5308,0.1200
0,47.6774,53.3646,59.5308,0.1200
1,47.6774,53.3646,141.5715,0.1200
2,47.6774,53.3646,99.1001,0.1200
3,47.6774,53.3646,69.3701,0.1200
4,47.6774,53.3646,48.5590,0.1200
5,47.6774,37.3552,48.5590,0.1200
6,47.6774,37.3552,33.9913,0.1200
0,47.6774,37.3552,33.9913,0.1200
1,290.7742,37.3552,33.9913,0.1200
2,203.5419,37.3552,33.9913,0.1200
3,142.4794,37.3552,33.9913,0.1200
4,99.7356,37.3552,33.9913,0.1200
5,69.8149,37.3552,33.9913,0.1200
6,69.8149,37.3552,33.9913,0.0840
0,69.8149,37.3552,33.9913,0.0840
1,69.8704,37.3552,33.9913,0.0840
2,69.8704,26.1486,33.9913,0.0840
3,48.9093,26.1486,33.9913,0.0840
4,34.2365,26.1486,33.9913,0.0840
5,23.9656,26.1486,33.9913,0.0840
6,23.9656,26.1486,23.7939,0.0840
0,23.9656,26.1486,23.7939,0.0840
1,23.9656,41.1040,23.7939,0.0840
2,23.9656,28.7728,23.7939,0.0840
3,23.9656,20.1410,23.7939,0.0840
4,289.4759,20.1410,23.7939,0.0840
5,202.6331,20.1410,23.7939,0.0840
6,141.8432,20.1410,23.7939,0.0840
7,99.2902,20.1410,23.7939,0.0840
8,69.5032,20.1410,23.7939,0.0840
9,69.5032,20.1410,16.6558,0.0840
0,69.5032,20.1410,16.6558,0.0840
1,147.6522,20.1410,16.6558,0.0840
2,103.3565,20.1410,16.6558,0.0840
3,72.3496,20.1410,16.6558,0.0840
4,50.6447,20.1410,16.6558,0.0840
5,35.4513,20.1410,16.6558,0.0840
6,24.8159,20.1410,16.6558,0.0840
0,24.8159,20.1410,16.6558,0.0840
1,323.9711,20.1410,16.6558,0.0840
2,323.9711,20.1410,16.6558,0.0588
3,226.7798,20.1410,16.6558,0.0588
4,158.7459,20.1410,16.6558,0.0588
5,111.1221,20.1410,16.6558,0.0588
6,77.7855,20.1410,16.6558,0.0588
0,77.7855,20.1410,16.6558,0.0588
1,422.5498,20.1410,16.6558,0.0588
2,295.7849,20.1410,16.6558,0.0588
3,207.0494,20.1410,16.6558,0.0588
4,144.9346,20.1410,16.6558,0.0588
5,101.4542,20.1410,16.6558,0.0588
6,71.0179,20.1410,16.6558,0.0588
0,71.0179,20.1410,16.6558,0.0588
1,816.2126,20.1410,16.6558,0.0588
2,571.3488,20.1410,16.6558,0.0588
3,399.9442,20.1410,16.6558,0.0588
4,279.9609,20.1410,16.6558,0.0588
5,195.9726,20.1410,16.6558,0.0588
6,137.1808,20.1410,16.6558,0.0588
0,137.1808,20.1410,16.6558,0.0588
1,609.6266,20.1410,16.6558,0.0588
2,426.7386,20.1410,16.6558,0.0588
3,298.7170,20.1410,16.6558,0.0588
4,209.1019,20.1410,16.6558,0.0588
5,146.3713,20.1410,16.6558,0.0588
6,146.3713,20.1410,16.6558,0.0412
0,146.3713,20.1410,16.6558,0.0412
1,174.4599,20.1410,16.6558,0.0412
2,122.1220,20.1410,16.6558,0.0412
3,85.4854,20.1410,16.6558,0.0412
4,85.4854,14.0987,16.6558,0.0412
5,59.8398,14.0987,16.6558,0.0412
6,41.8878,14.0987,16.6558,0.0412
0,41.8878,14.0987,16.6558,0.0412
1,428.9215,14.0987,16.6558,0.0412
2,300.2450,14.0987,16.6558,0.0412
3,210.1715,14.0987,16.6558,0.0412
4,210.1715,14.0987,11.6590,0.0412
5,147.1201,14.0987,11.6590,0.0412
6,102.9840,14.0987,11.6590,0.0412
0,102.9840,14.0987,11.6590,0.0412
1,342.3888,14.0987,11.6590,0.0412
2,239.6722,14.0987,11.6590,0.0412
3,167.7705,14.0987,11.6590,0.0412
4,117.4394,14.0987,11.6590,0.0412
5,82.2076,14.0987,11.6590,0.0412
6,57.5453,14.0987,11.6590,0.0412
0,57.5453,14.0987,11.6590,0.0412
1,547.5817,14.0987,11.6590,0.0412
2,547.5817,14.0987,8.1613,0.0412
3,383.3072,14.0987,8.1613,0.0412
4,268.3150,14.0987,8.1613,0.0412
5,187.8205,14.0987,8.1613,0.0412
6,131.4744,14.0987,8.1613,0.0412
0,131.4744,14.0987,8.1613,0.0412
1,673.7321,14.0987,8.1613,0.0412
2,673.7321,9.8691,8.1613,0.0412
3,471.6124,9.8691,8.1613,0.0412
4,330.1287,9.8691,8.1613,0.0412
5,231.0901,9.8691,8.1613,0.0412
6,231.0901,9.8691,5.7129,0.0412
0,231.0901,9.8691,5.7129,0.0412
1,199.2631,9.8691,5.7129,0.0412
2,199.2631,9.8691,5.7129,0.0288
3,139.4841,9.8691,5.7129,0.0288
4,139.4841,9.8691,5.7129,0.0202
5,97.6389,9.8691,5.7129,0.0202
6,68.3472,9.8691,5.7129,0.0202
0,68.3472,9.8691,5.7129,0.0202
1,221.2431,9.8691,5.7129,0.0202
2,154.8701,9.8691,5.7129,0.0202
3,108.4091,9.8691,5.7129,0.0202
4,75.8864,9.8691,5.7129,0.0202
5,53.1205,9.8691,5.7129,0.0202
6,37.1843,9.8691,5.7129,0.0202
0,37.1843,9.8691,5.7129,0.0202
1,353.3290,9.8691,5.7129,0.0202
2,247.3303,9.8691,5.7129,0.0202
3,173.1312,9.8691,5.7129,0.0202
4,121.1919,9.8691,5.7129,0.0202
5,121.1919,6.9084,5.7129,0.0202
6,84.8343,6.9084,5.7129,0.0202
0,84.8343,6.9084,5.7129,0.0202
1,735.8840,6.9084,5.7129,0.0202
2,515.1188,6.9084,5.7129,0.0202
3,360.5832,6.9084,5.7129,0.0202
4,360.5832,6.9084,5.7129,0.0141
5,252.4082,6.9084,5.7129,0.0141
6,176.6858,6.9084,5.7129,0.0141
0,176.6858,6.9084,5.7129,0.0141
1,176.6858,6.9084,287.1990,0.0141
2,176.6858,11.7359,287.1990,0.0141
3,176.6858,11.7359,201.0393,0.0141
4,176.6858,11.7359,201.0393,0.0099
5,176.6858,8.2151,201.0393,0.0099
6,176.6858,8.2151,140.7275,0.0099
7,176.6858,8.2151,98.5093,0.0099
0,176.6858,8.2151,98.5093,0.0099
1,161.1800,8.2151,98.5093,0.0099
2,112.8260,8.2151,98.5093,0.0099
3,78.9782,8.2151,98.5093,0.0099
4,55.2847,8.2151,98.5093,0.0099
5,55.2847,8.2151,98.5093,0.0069
6,55.2847,8.2151,68.9565,0.0069
0,55.2847,8.2151,68.9565,0.0069
1,55.2847,8.2151,121.4695,0.0069
2,55.2847,8.2151,85.0287,0.0069
3,55.2847,8.2151,59.5201,0.0069
4,55.2847,8.2151,59.5201,0.0048
5,55.2847,8.2151,41.6641,0.0048
6,307.7993,8.2151,41.6641,0.0048
7,215.4595,8.2151,41.6641,0.0048
8,215.4595,11.4506,41.6641,0.0048
9,233.3217,11.4506,41.6641,0.0048
10,163.3252,11.4506,41.6641,0.0048
0,163.3252,11.4506,41.6641,0.0048
1,154.8276,11.4506,41.6641,0.0048
2,108.3793,11.4506,41.6641,0.0048
3,75.8655,11.4506,41.6641,0.0048
4,53.1059,11.4506,41.6641,0.0048
5,37.1741,11.4506,41.6641,0.0048
6,37.1741,11.4506,29.1648,0.0048
0,37.1741,11.4506,29.1648,0.0048
1,220.1219,11.4506,29.1648,0.0048
2,220.1219,23.6154,29.1648,0.0048
3,154.0853,23.6154,29.1648,0.0048
4,107.8597,23.6154,29.1648,0.0048
5,75.5018,23.6154,29.1648,0.0048
6,52.8513,23.6154,29.1648,0.0048
7,36.9959,23.6154,29.1648,0.0048
0,36.9959,23.6154,29.1648,0.0048
1,36.9959,23.6154,29.1648,0.0034
2,139.2971,23.6154,29.1648,0.0034
3,97.5080,23.6154,29.1648,0.0034
4,68.2556,23.6154,29.1648,0.0034
5,68.2556,23.6154,29.1648,0.0024
6,68.2556,23.6154,20.4154,0.0024
7,47.7789,23.6154,20.4154,0.0024
0,47.7789,23.6154,20.4154,0.0024
1,279.4452,23.6154,20.4154,0.0024
2,195.6117,23.6154,20.4154,0.0024
3,136.9282,23.6154,20.4154,0.0024
4,136.9282,16.5308,20.4154,0.0024
5,95.8497,16.5308,20.4154,0.0024
6,67.0948,16.5308,20.4154,0.0024
0,67.0948,16.5308,20.4154,0.0024
1,97.9664,16.5308,20.4154,0.0024
2,68.5765,16.5308,20.4154,0.0024
3,48.0035,16.5308,20.4154,0.0024
4,33.6025,16.5308,20.4154,0.0024
5,23.5217,16.5308,20.4154,0.0024
6,23.5217,11.5715,20.4154,0.0024
0,23.5217,11.5715,20.4154,0.0024
1,172.4652,11.5715,20.4154,0.0024
2,120.7256,11.5715,20.4154,0.0024
3,120.7256,8.1001,20.4154,0.0024
4,84.5080,8.1001,20.4154,0.0024
5,84.5080,8.1001,20.4154,0.0017
6,59.1556,8.1001,20.4154,0.0017
0,59.1556,8.1001,20.4154,0.0017
1,124.5089,8.1001,20.4154,0.0017
2,87.1562,8.1001,20.4154,0.0017
3,61.0094,8.1001,20.4154,0.0017
4,42.7066,8.1001,20.4154,0.0017
5,29.8946,8.1001,20.4154,0.0017
6,20.9262,8.1001,20.4154,0.0017
0,20.9262,8.1001,20.4154,0.0017
1,307.4483,8.1001,20.4154,0.0017
2,215.2138,8.1001,20.4154,0.0017
3,215.2138,8.1001,20.4154,0.0012
4,150.6497,8.1001,20.4154,0.0012
5,105.4548,8.1001,20.4154,0.0012
6,73.8183,8.1001,20.4154,0.0012
0,73.8183,8.1001,20.4154,0.0012
1,105.6728,8.1001,20.4154,0.0012
2,105.6728,8.1001,14.2908,0.0012
3,105.6728,8.1001,10.0035,0.0012
4,73.9710,8.1001,10.0035,0.0012
5,51.7797,8.1001,10.0035,0.0012
6,36.2458,8.1001,10.0035,0.0012
0,36.2458,8.1001,10.0035,0.0012
1,174.7720,8.1001,10.0035,0.0012
2,122.3404,8.1001,10.0035,0.0012
3,85.6383,8.1001,10.0035,0.0012
4,59.9468,8.1001,10.0035,0.0012
5,59.9468,5.6701,10.0035,0.0012
6,41.9628,5.6701,10.0035,0.0012
0,41.9628,5.6701,10.0035,0.0012
1,43.4739,5.6701,10.0035,0.0012
2,30.4318,5.6701,10.0035,0.0012
3,21.3022,5.6701,10.0035,0.0012
4,14.9116,5.6701,10.0035,0.0012
5,10.4381,5.6701,10.0035,0.0012
6,7.3067,5.6701,10.0035,0.0012
0,7.3067,5.6701,10.0035,0.0012
1,7.3067,5.6701,128.5025,0.0012
2,7.3067,5.6701,89.9517,0.0012
3,7.3067,5.6701,62.9662,0.0012
4,7.3067,5.6701,44.0763,0.0012
5,7.3067,5.6701,30.8534,0.0012
6,7.3067,5.6701,21.5974,0.0012
0,7.3067,5.6701,21.5974,0.0012
1,7.3067,5.6701,363.7182,0.0012
2,7.3067,5.6701,254.6027,0.0012
3,7.3067,5.6701,178.2219,0.0012
4,7.3067,5.6701,124.7553,0.0012
5,7.3067,5.6701,87.3287,0.0012
6,7.3067,5.6701,61.1301,0.0012
0,7.3067,5.6701,61.1301,0.0012
1,7.3067,5.6701,42.7911,0.0012
2,7.3067,392.7690,42.7911,0.0012
3,7.3067,274.9383,42.7911,0.0012
4,7.3067,192.4568,42.7911,0.0012
5,7.3067,134.7198,42.7911,0.0012
6,7.3067,134.7198,29.9538,0.0012
7,7.3067,134.7198,20.9676,0.0012
0,7.3067,134.7198,20.9676,0.0012
1,7.3067,329.5038,20.9676,0.0012
2,7.3067,230.6527,20.9676,0.0012
3,7.3067,161.4569,20.9676,0.0012
4,7.3067,113.0198,20.9676,0.0012
5,7.3067,79.1139,20.9676,0.0012
6,7.3067,55.3797,20.9676,0.0012
0,7.3067,55.3797,20.9676,0.0012
1,7.3067,171.9658,20.9676,0.0012
2,7.3067,120.3761,20.9676,0.0012
3,7.3067,84.2632,20.9676,0.0012
4,7.3067,58.9843,20.9676,0.0012
5,7.3067,41.2890,20.9676,0.0012
6,7.3067,28.9023,20.9676,0.0012
0,7.3067,28.9023,20.9676,0.0012
1,7.3067,235.6316,20.9676,0.0012
2,7.3067,164.9421,20.9676,0.0012
3,7.3067,115.4595,20.9676,0.0012
4,7.3067,80.8216,20.9676,0.0012
5,7.3067,56.5751,20.9676,0.0012
6,7.3067,39.6026,20.9676,0.0012
0,7.3067,39.6026,20.9676,0.0012
1,7.3067,81.4218,20.9676,0.0012
2,7.3067,56.9953,20.9676,0.0012
3,7.3067,39.8967,20.9676,0.0012
4,7.3067,27.9277,20.9676,0.0012
5,7.3067,19.5494,20.9676,0.0012
6,7.3067,19.5494,14.6773,0.0012
0,7.3067,19.5494,14.6773,0.0012
1,7.3067,84.7846,14.6773,0.0012
2,7.3067,59.3492,14.6773,0.0012
3,7.3067,41.5444,14.6773,0.0012
4,7.3067,29.0811,14.6773,0.0012
5,7.3067,20.3568,14.6773,0.0012
6,264.3147,20.3568,14.6773,0.0012
7,264.3147,20.3568,14.6773,0.0008
8,185.0203,20.3568,14.6773,0.0008
9,185.0203,20.3568,14.6773,0.0006
10,129.5142,20.3568,14.6773,0.0006
0,129.5142,20.3568,14.6773,0.0006
1,108.6599,20.3568,14.6773,0.0006
2,108.6599,14.2497,14.6773,0.0006
3,76.0620,14.2497,14.6773,0.0006
4,53.2434,14.2497,14.6773,0.0006
5,37.2704,14.2497,14.6773,0.0006
6,26.0892,14.2497,14.6773,0.0006
0,26.0892,14.2497,14.6773,0.0006
1,146.3625,14.2497,14.6773,0.0006
2,102.4537,14.2497,14.6773,0.0006
3,71.7176,14.2497,14.6773,0.0006
4,50.2023,14.2497,14.6773,0.0006
5,35.1416,14.2497,14.6773,0.0006
6,24.5991,14.2497,14.6773,0.0006
0,24.5991,14.2497,14.6773,0.0006
1,24.5991,14.2497,88.8741,0.0006
2,24.5991,14.2497,62.2119,0.0006
3,24.5991,14.2497,43.5483,0.0006
4,24.5991,14.2497,30.4838,0.0006
5,24.5991,14.2497,21.3387,0.0006
6,24.5991,14.2497,21.3387,0.0004
0,24.5991,14.2497,21.3387,0.0004
1,442.9194,14.2497,21.3387,0.0004
2,442.9194,14.2497,21.3387,0.0003
3,310.0436,14.2497,21.3387,0.0003
4,217.0305,14.2497,21.3387,0.0003
5,151.9214,14.2497,21.3387,0.0003
6,106.3449,14.2497,21.3387,0.0003
0,106.3449,14.2497,21.3387,0.0003
1,209.4415,14.2497,21.3387,0.0003
2,146.6090,14.2497,21.3387,0.0003
3,102.6263,14.2497,21.3387,0.0003
4,71.8384,14.2497,21.3387,0.0003
5,50.2869,14.2497,21.3387,0.0003
6,35.2008,14.2497,21.3387,0.0003
0,35.2008,14.2497,21.3387,0.0003
1,168.9406,14.2497,21.3387,0.0003
2,168.9406,14.2497,21.3387,0.0002
3,168.9406,14.2497,14.9371,0.0002
4,118.2584,14.2497,14.9371,0.0002
5,82.7809,14.2497,14.9371,0.0002
6,57.9466,14.2497,14.9371,0.0002
0,57.9466,14.2497,14.9371,0.0002
1,276.3626,14.2497,14.9371,0.0002
2,193.4538,14.2497,14.9371,0.0002
3,193.4538,9.9748,14.9371,0.0002
4,135.4177,9.9748,14.9371,0.0002
5,94.7924,9.9748,14.9371,0.0002
6,94.7924,9.9748,10.4560,0.0002
0,94.7924,9.9748,10.4560,0.0002
1,511.2547,9.9748,10.4560,0.0002
2,357.8783,9.9748,10.4560,0.0002
3,250.5148,9.9748,10.4560,0.0002
4,175.3604,9.9748,10.4560,0.0002
5,175.3604,9.9748,10.4560,0.0001
6,175.3604,9.9748,7.3192,0.0001
0,175.3604,9.9748,7.3192,0.0001
1,573.3522,9.9748,7.3192,0.0001
2,401.3466,9.9748,7.3192,0.0001
3,280.9426,9.9748,7.3192,0.0001
4,196.6598,9.9748,7.3192,0.0001
5,137.6619,9.9748,7.3192,0.0001
6,96.3633,9.9748,7.3192,0.0001
0,96.3633,9.9748,7.3192,0.0001
1,176.9543,9.9748,7.3192,0.0001
2,123.8680,9.9748,7.3192,0.0001
3,86.7076,9.9748,7.3192,0.0001
4,60.6953,9.9748,7.3192,0.0001
5,60.6953,9.9748,5.1234,0.0001
6,42.4867,9.9748,5.1234,0.0001
0,42.4867,9.9748,5.1234,0.0001
1,384.3407,9.9748,5.1234,0.0001
2,269.0385,9.9748,5.1234,0.0001
3,188.3269,9.9748,5.1234,0.0001
4,131.8289,9.9748,5.1234,0.0001
5,131.8289,6.9824,5.1234,0.0001
6,131.8289,4.8877,5.1234,0.0001
0,131.8289,4.8877,5.1234,0.0001
1,254.8802,4.8877,5.1234,0.0001
2,178.4161,4.8877,5.1234,0.0001
3,124.8913,4.8877,5.1234,0.0001
4,87.4239,4.8877,5.1234,0.0001
5,61.1967,4.8877,5.1234,0.0001
6,42.8377,4.8877,5.1234,0.0001
0,42.8377,4.8877,5.1234,0.0001
1,469.7864,4.8877,5.1234,0.0001
2,328.8505,4.8877,5.1234,0.0001
3,230.1953,4.8877,5.1234,0.0001
4,161.1367,4.8877,5.1234,0.0001
5,112.7957,4.8877,5.1234,0.0001
6,78.9570,4.8877,5.1234,0.0001
0,78.9570,4.8877,5.1234,0.0001
1,529.2699,4.8877,5.1234,0.0001
2,370.4889,4.8877,5.1234,0.0001
3,259.3423,4.8877,5.1234,0.0001
4,181.5396,4.8877,5.1234,0.0001
5,127.0777,4.8877,5.1234,0.0001
6,88.9544,4.8877,5.1234,0.0001
0,88.9544,4.8877,5.1234,0.0001
1,112.6681,4.8877,5.1234,0.0001
2,78.8677,4.8877,5.1234,0.0001
3,55.2074,4.8877,5.1234,0.0001
4,38.6451,4.8877,5.1234,0.0001
5,27.0516,4.8877,5.1234,0.0001
6,27.0516,4.8877,5.1234,0.0001
0,27.0516,4.8877,5.1234,0.0001
1,27.0516,4.8877,5.1234,0.0001
2,27.0516,4.8877,5.1234,0.0000
3,27.0516,4.8877,48.8864,0.0000
4,27.0516,4.8877,34.2205,0.0000
5,27.0516,4.8877,23.9543,0.0000
6,78.6361,4.8877,23.9543,0.0000
7,55.0453,4.8877,23.9543,0.0000
8,38.5317,4.8877,23.9543,0.0000
9,26.9722,4.8877,23.9543,0.0000
10,18.8805,4.8877,23.9543,0.0000
0,18.8805,4.8877,23.9543,0.0000
1,99.6164,4.8877,23.9543,0.0000
2,69.7315,4.8877,23.9543,0.0000
3,48.8120,4.8877,23.9543,0.0000
4,34.1684,4.8877,23.9543,0.0000
5,23.9179,4.8877,23.9543,0.0000
6,23.9179,4.8877,16.7680,0.0000
0,23.9179,4.8877,16.7680,0.0000
1,187.7425,4.8877,16.7680,0.0000
2,131.4198,4.8877,16.7680,0.0000
3,91.9938,4.8877,16.7680,0.0000
4,64.3957,4.8877,16.7680,0.0000
5,64.3957,4.8877,16.7680,0.0000
6,45.0770,4.8877,16.7680,0.0000
0,45.0770,4.8877,16.7680,0.0000
1,45.0770,4.8877,372.9376,0.0000
2,45.0770,4.8877,261.0563,0.0000
3,45.0770,4.8877,182.7394,0.0000
4,45.0770,4.8877,127.9176,0.0000
5,45.0770,4.8877,89.5423,0.0000
6,45.0770,88.6214,89.5423,0.0000
7,45.0770,88.6214,62.6796,0.0000
8,45.0770,62.0350,62.6796,0.0000
9,45.0770,62.0350,43.8757,0.0000
10,45.0770,43.4245,43.8757,0.0000
0,45.0770,43.4245,43.8757,0.0000
1,145.5539,43.4245,43.8757,0.0000
2,145.5539,43.4245,43.8757,0.0000
3,101.8877,43.4245,43.8757,0.0000
4,71.3214,43.4245,43.8757,0.0000
5,49.9250,43.4245,43.8757,0.0000
6,34.9475,43.4245,43.8757,0.0000
0,34.9475,43.4245,43.8757,0.0000
1,34.9475,43.4245,323.2130,0.0000
2,34.9475,43.4245,323.2130,0.0000
3,34.9475,43.4245,226.2491,0.0000
4,34.9475,43.4245,158.3744,0.0000
5,34.9475,43.4245,110.8621,0.0000
6,34.9475,43.4245,77.6034,0.0000
0,34.9475,43.4245,77.6034,0.0000
1,34.9475,43.4245,54.3224,0.0000
2,34.9475,43.4245,54.3224,0.0000
3,34.9475,43.4245,54.3224,0.0000
4,34.9475,43.4245,38.0257,0.0000
5,34.9475,38.7971,38.0257,0.0000
6,34.9475,27.1580,38.0257,0.0000
7,34.9475,27.1580,26.6180,0.0000
8,88.9632,27.1580,26.6180,0.0000
9,62.2743,27.1580,26.6180,0.0000
10,43.5920,27.1580,26.6180,0.0000
0,43.5920,27.1580,26.6180,0.0000
1,281.3144,27.1580,26.6180,0.0000
2,196.9201,27.1580,26.6180,0.0000
3,137.8441,27.1580,26.6180,0.0000
4,137.8441,27.1580,26.6180,0.0000
5,96.4908,27.1580,26.6180,0.0000
6,67.5436,27.1580,26.6180,0.0000
0,67.5436,27.1580,26.6180,0.0000
1,319.0805,27.1580,26.6180,0.0000
2,223.3564,27.1580,26.6180,0.0000
3,156.3494,27.1580,26.6180,0.0000
4,109.4446,27.1580,26.6180,0.0000
5,76.6112,27.1580,26.6180,0.0000
6,53.6279,27.1580,26.6180,0.0000
0,53.6279,27.1580,26.6180,0.0000
1,268.8395,27.1580,26.6180,0.0000
2,268.8395,27.1580,26.6180,0.0000
3,188.1877,27.1580,26.6180,0.0000
4,131.7314,27.1580,26.6180,0.0000
5,92.2119,27.1580,26.6180,0.0000
6,64.5484,27.1580,26.6180,0.0000
0,64.5484,27.1580,26.6180,0.0000
1,55.3839,27.1580,26.6180,0.0000
2,38.7687,27.1580,26.6180,0.0000
3,27.1381,27.1580,26.6180,0.0000
4,27.1381,19.0106,26.6180,0.0000
5,18.9967,19.0106,26.6180,0.0000
6,18.9967,19.0106,18.6326,0.0000
0,18.9967,19.0106,18.6326,0.0000
1,18.9967,113.8074,18.6326,0.0000
2,18.9967,79.6652,18.6326,0.0000
3,18.9967,55.7656,18.6326,0.0000
4,18.9967,55.7656,13.0428,0.0000
5,18.9967,39.0359,13.0428,0.0000
6,18.9967,27.3252,13.0428,0.0000
0,18.9967,27.3252,13.0428,0.0000
1,18.9967,27.3252,93.1300,0.0000
2,18.9967,27.3252,65.1910,0.0000
3,18.9967,27.3252,45.6337,0.0000
4,134.4977,27.3252,45.6337,0.0000
5,94.1484,27.3252,45.6337,0.0000
6,65.9039,27.3252,45.6337,0.0000
7,46.1327,27.3252,45.6337,0.0000
8,32.2929,27.3252,45.6337,0.0000
9,32.2929,27.3252,31.9436,0.0000
0,32.2929,27.3252,31.9436,0.0000
1,364.3050,27.3252,31.9436,0.0000
2,255.0135,27.3252,31.9436,0.0000
3,178.5095,27.3252,31.9436,0.0000
4,124.9566,27.3252,31.9436,0.0000
5,87.4696,27.3252,31.9436,0.0000
6,61.2287,27.3252,31.9436,0.0000
0,61.2287,27.3252,31.9436,0.0000
1,307.7601,27.3252,31.9436,0.0000
2,307.7601,19.1276,31.9436,0.0000
3,215.4321,19.1276,31.9436,0.0000
4,150.8025,19.1276,31.9436,0.0000
5,105.5617,19.1276,31.9436,0.0000
6,73.8932,19.1276,31.9436,0.0000
0,73.8932,19.1276,31.9436,0.0000
1,138.7252,19.1276,31.9436,0.0000
2,138.7252,19.1276,31.9436,0.0000
3,97.1077,19.1276,31.9436,0.0000
4,67.9754,19.1276,31.9436,0.0000
5,47.5828,19.1276,31.9436,0.0000
6,33.3079,19.1276,31.9436,0.0000
0,33.3079,19.1276,31.9436,0.0000
1,200.6156,19.1276,31.9436,0.0000
2,140.4309,19.1276,31.9436,0.0000
3,98.3016,19.1276,31.9436,0.0000
4,68.8111,19.1276,31.9436,0.0000
5,48.1678,19.1276,31.9436,0.0000
6,33.7175,19.1276,31.9436,0.0000
0,33.7175,19.1276,31.9436,0.0000
1,465.2022,19.1276,31.9436,0.0000
2,325.6416,19.1276,31.9436,0.0000
3,227.9491,19.1276,31.9436,0.0000
4,159.5644,19.1276,31.9436,0.0000
5,111.6951,19.1276,31.9436,0.0000
6,78.1865,19.1276,31.9436,0.0000
0,78.1865,19.1276,31.9436,0.0000
1,387.7306,19.1276,31.9436,0.0000
2,271.4114,19.1276,31.9436,0.0000
3,189.9880,19.1276,31.9436,0.0000
4,132.9916,19.1276,31.9436,0.0000
5,93.0941,19.1276,31.9436,0.0000
6,65.1659,19.1276,31.9436,0.0000
0,65.1659,19.1276,31.9436,0.0000
1,82.8161,19.1276,31.9436,0.0000
2,57.9713,19.1276,31.9436,0.0000
