iter,LS1,LS2,LS3,LS4
2,0.2130,0.1925,0.3030,0.2048
3,0.2130,0.1925,0.2424,0.2048
4,0.2130,0.1925,0.1939,0.2048
5,0.3704,0.1925,0.1939,0.2048
6,0.2963,0.1925,0.1939,0.2048
7,0.2371,0.1925,0.1939,0.2048
8,0.1896,0.1925,0.1939,0.2048
9,0.1896,0.1925,0.1939,0.1638
10,0.1896,0.1925,0.3551,0.1638
0,0.1896,0.1925,0.3551,0.1638
1,0.1896,0.1925,0.4841,0.1638
2,0.1896,0.1925,0.3873,0.1638
3,0.1896,0.1925,0.3098,0.1638
4,0.1896,0.1925,0.2479,0.1638
5,0.1896,0.1925,0.1983,0.1638
6,0.1896,0.1925,0.1586,0.1638
0,0.1896,0.1925,0.1586,0.1638
1,0.1896,0.3540,0.1586,0.1638
2,0.1896,0.2832,0.1586,0.1638
3,0.1896,0.2266,0.1586,0.1638
4,0.1896,0.1812,0.1586,0.1638
5,0.3517,0.1812,0.1586,0.1638
6,0.2814,0.1812,0.1586,0.1638
7,0.2251,0.1812,0.1586,0.1638
8,0.1801,0.1812,0.1586,0.1638
9,0.1801,0.1450,0.1586,0.1638
10,0.1441,0.1450,0.1586,0.1638
0,0.1441,0.1450,0.1586,0.1638
1,0.1441,0.1450,0.1586,0.1311
2,0.1441,0.1450,0.3269,0.1311
3,0.1441,0.1450,0.2615,0.1311
4,0.1441,0.1450,0.2092,0.1311
5,0.1441,0.1450,0.1674,0.1311
6,0.1441,0.1450,0.1339,0.1311
7,0.1441,0.3160,0.1339,0.1311
8,0.1441,0.2528,0.1339,0.1311
9,0.1441,0.2022,0.1339,0.1311
10,0.1441,0.1618,0.1339,0.1311
0,0.1441,0.1618,0.1339,0.1311
1,0.1441,0.3294,0.1339,0.1311
2,0.1441,0.2635,0.1339,0.1311
3,0.1441,0.2108,0.1339,0.1311
4,0.1441,0.1687,0.1339,0.1311
5,0.1441,0.1349,0.1339,0.1311
6,0.3153,0.1349,0.1339,0.1311
7,0.2522,0.1349,0.1339,0.1311
8,0.2018,0.1349,0.1339,0.1311
9,0.1614,0.1349,0.1339,0.1311
10,0.1291,0.1349,0.1339,0.1311
0,0.1291,0.1349,0.1339,0.1311
1,0.1291,0.3079,0.1339,0.1311
2,0.1291,0.2464,0.1339,0.1311
3,0.1291,0.1971,0.1339,0.1311
4,0.1291,0.1577,0.1339,0.1311
5,0.1291,0.1261,0.1339,0.1311
6,0.1291,0.1261,0.3071,0.1311
7,0.1291,0.1261,0.2457,0.1311
8,0.1291,0.1261,0.1966,0.1311
9,0.1291,0.1261,0.1572,0.1311
10,0.1291,0.1261,0.1258,0.1311
0,0.1291,0.1261,0.1258,0.1311
1,0.1291,0.1261,0.1258,0.1049
2,0.1033,0.1261,0.1258,0.1049
3,0.1033,0.3009,0.1258,0.1049
4,0.1033,0.2407,0.1258,0.1049
5,0.1033,0.1926,0.1258,0.1049
6,0.1033,0.1541,0.1258,0.1049
7,0.1033,0.1233,0.1258,0.1049
8,0.1033,0.1233,0.3006,0.1049
9,0.1033,0.1233,0.2405,0.1049
10,0.1033,0.1233,0.1924,0.1049
0,0.1033,0.1233,0.1924,0.1049
1,0.1033,0.1233,0.3539,0.1049
2,0.1033,0.1233,0.2831,0.1049
3,0.1033,0.1233,0.2265,0.1049
4,0.1033,0.1233,0.1812,0.1049
5,0.1033,0.1233,0.1450,0.1049
6,0.1033,0.1233,0.1160,0.1049
0,0.1033,0.1233,0.1160,0.1049
1,0.1033,0.2986,0.1160,0.1049
2,0.1033,0.2389,0.1160,0.1049
3,0.1033,0.1911,0.1160,0.1049
4,0.1033,0.1529,0.1160,0.1049
5,0.1033,0.1223,0.1160,0.1049
6,0.1033,0.0978,0.1160,0.1049
0,0.1033,0.0978,0.1160,0.1049
1,0.1033,0.0978,0.2928,0.1049
2,0.1033,0.0978,0.2342,0.1049
3,0.1033,0.0978,0.1874,0.1049
4,0.1033,0.0978,0.1499,0.1049
5,0.1033,0.0978,0.1199,0.1049
6,0.1033,0.0978,0.0959,0.1049
0,0.1033,0.0978,0.0959,0.1049
1,0.1033,0.0978,0.0959,0.0839
2,0.0826,0.0978,0.0959,0.0839
3,0.0826,0.2783,0.0959,0.0839
4,0.0826,0.2226,0.0959,0.0839
5,0.0826,0.1781,0.0959,0.0839
6,0.0826,0.1425,0.0959,0.0839
7,0.0826,0.1140,0.0959,0.0839
8,0.0826,0.0912,0.0959,0.0839
0,0.0826,0.0912,0.0959,0.0839
1,0.0826,0.0912,0.2768,0.0839
2,0.0826,0.0912,0.2214,0.0839
3,0.0826,0.0912,0.1771,0.0839
4,0.0826,0.0912,0.1417,0.0839
5,0.0826,0.0912,0.1134,0.0839
6,0.0826,0.0912,0.0907,0.0839
0,0.0826,0.0912,0.0907,0.0839
1,0.0826,0.2729,0.0907,0.0839
2,0.0826,0.2184,0.0907,0.0839
3,0.0826,0.1747,0.0907,0.0839
4,0.0826,0.1397,0.0907,0.0839
5,0.0826,0.1118,0.0907,0.0839
6,0.0826,0.0894,0.0907,0.0839
0,0.0826,0.0894,0.0907,0.0839
1,0.0826,0.0894,0.2725,0.0839
2,0.0826,0.0894,0.2180,0.0839
3,0.0826,0.0894,0.1744,0.0839
4,0.0826,0.0894,0.1395,0.0839
5,0.0826,0.0894,0.1116,0.0839
6,0.0826,0.0894,0.0893,0.0839
0,0.0826,0.0894,0.0893,0.0839
1,0.0826,0.2716,0.0893,0.0839
2,0.0826,0.2172,0.0893,0.0839
3,0.0826,0.1738,0.0893,0.0839
4,0.0826,0.1390,0.0893,0.0839
5,0.0826,0.1112,0.0893,0.0839
6,0.0826,0.0890,0.0893,0.0839
0,0.0826,0.0890,0.0893,0.0839
1,0.0826,0.0890,0.2714,0.0839
2,0.0826,0.0890,0.2172,0.0839
3,0.0826,0.0890,0.1737,0.0839
4,0.0826,0.0890,0.1390,0.0839
5,0.0826,0.0890,0.1112,0.0839
6,0.0826,0.0890,0.0889,0.0839
0,0.0826,0.0890,0.0889,0.0839
1,0.0826,0.2712,0.0889,0.0839
2,0.0826,0.2169,0.0889,0.0839
3,0.0826,0.1736,0.0889,0.0839
4,0.0826,0.1388,0.0889,0.0839
5,0.0826,0.1111,0.0889,0.0839
6,0.0826,0.0889,0.0889,0.0839
0,0.0826,0.0889,0.0889,0.0839
1,0.0826,0.0889,0.2712,0.0839
2,0.0826,0.0889,0.2169,0.0839
3,0.0826,0.0889,0.1735,0.0839
4,0.0826,0.0889,0.1388,0.0839
5,0.0826,0.0889,0.1111,0.0839
6,0.0826,0.0889,0.0889,0.0839
0,0.0826,0.0889,0.0889,0.0839
1,0.0826,0.2711,0.0889,0.0839
2,0.0826,0.2169,0.0889,0.0839
3,0.0826,0.1735,0.0889,0.0839
4,0.0826,0.1388,0.0889,0.0839
5,0.0826,0.1110,0.0889,0.0839
6,0.0826,0.0888,0.0889,0.0839
0,0.0826,0.0888,0.0889,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2169,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2169,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2169,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
3,0.0826,0.0888,0.1735,0.0839
4,0.0826,0.0888,0.1388,0.0839
5,0.0826,0.0888,0.1110,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.2711,0.0888,0.0839
2,0.0826,0.2168,0.0888,0.0839
3,0.0826,0.1735,0.0888,0.0839
4,0.0826,0.1388,0.0888,0.0839
5,0.0826,0.1110,0.0888,0.0839
6,0.0826,0.0888,0.0888,0.0839
0,0.0826,0.0888,0.0888,0.0839
1,0.0826,0.0888,0.2711,0.0839
2,0.0826,0.0888,0.2168,0.0839
