iter,LS1,LS2,LS3,LS4
5,0.5000,0.5000,227.2416,0.4000
6,0.5000,0.5000,181.7933,0.4000
0,0.5000,0.5000,181.7933,0.4000
1,0.5000,0.5000,492.6346,0.4000
2,0.5000,0.5000,394.1077,0.4000
3,0.5000,0.5000,315.2862,0.4000
4,0.5000,0.5000,252.2289,0.4000
5,0.5000,0.5000,201.7831,0.4000
6,0.5000,0.5000,161.4265,0.4000
0,0.5000,0.5000,161.4265,0.4000
1,0.5000,0.5000,533.3412,0.4000
2,0.5000,0.5000,426.6730,0.4000
3,0.5000,0.5000,341.3384,0.4000
4,0.5000,0.5000,273.0707,0.4000
5,0.5000,0.5000,218.4566,0.4000
6,0.5000,0.5000,174.7652,0.4000
0,0.5000,0.5000,174.7652,0.4000
1,0.5000,0.5000,785.8122,0.4000
2,0.5000,0.5000,628.6498,0.4000
3,0.5000,0.5000,502.9198,0.4000
4,0.5000,0.5000,402.3358,0.4000
5,0.5000,0.5000,321.8687,0.4000
6,0.5000,0.5000,257.4949,0.4000
0,0.5000,0.5000,257.4949,0.4000
1,0.5000,0.5000,1445.5960,0.4000
2,0.5000,0.5000,1156.4768,0.4000
3,0.5000,0.5000,925.1814,0.4000
4,0.5000,0.5000,740.1451,0.4000
5,0.5000,0.5000,592.1161,0.4000
6,0.5000,0.5000,473.6929,0.4000
0,0.5000,0.5000,473.6929,0.4000
1,0.5000,0.5000,1099.3543,0.4000
2,0.5000,0.5000,879.4834,0.4000
3,0.5000,0.5000,703.5868,0.4000
4,0.5000,0.5000,562.8694,0.4000
5,0.5000,0.5000,450.2955,0.4000
6,0.5000,0.5000,360.2364,0.4000
0,0.5000,0.5000,360.2364,0.4000
1,0.5000,0.5000,955.5891,0.4000
2,0.5000,0.5000,764.4713,0.4000
3,0.5000,0.5000,611.5770,0.4000
4,0.5000,0.5000,489.2616,0.4000
5,0.5000,0.5000,391.4093,0.4000
6,0.5000,0.5000,313.1274,0.4000
0,0.5000,0.5000,313.1274,0.4000
1,0.5000,0.5000,280.9020,0.4000
2,0.5000,0.5000,224.7216,0.4000
3,0.5000,0.5000,179.7773,0.4000
4,0.5000,0.5000,143.8218,0.4000
5,0.5000,0.5000,115.0574,0.4000
6,0.5000,0.5000,92.0460,0.4000
0,0.5000,0.5000,92.0460,0.4000
1,0.5000,0.5000,121.8368,0.4000
2,0.5000,0.5000,97.4694,0.4000
3,0.5000,0.5000,77.9755,0.4000
4,0.5000,0.5000,62.3804,0.4000
5,0.5000,0.5000,49.9043,0.4000
6,0.5000,0.5000,39.9235,0.4000
0,0.5000,0.5000,39.9235,0.4000
1,0.5000,0.5000,118.9388,0.4000
2,0.5000,0.5000,95.1510,0.4000
3,0.5000,0.5000,76.1208,0.4000
4,0.5000,0.5000,60.8967,0.4000
5,0.5000,0.5000,48.7173,0.4000
6,0.5000,0.5000,38.9739,0.4000
0,0.5000,0.5000,38.9739,0.4000
1,0.5000,0.5000,138.1791,0.4000
2,0.5000,0.5000,110.5433,0.4000
3,0.5000,0.5000,88.4346,0.4000
4,0.5000,0.5000,70.7477,0.4000
5,0.5000,0.5000,56.5982,0.4000
6,0.5000,0.5000,45.2785,0.4000
0,0.5000,0.5000,45.2785,0.4000
1,0.5000,0.5000,129.6228,0.4000
2,0.5000,0.5000,103.6983,0.4000
3,0.5000,0.5000,82.9586,0.4000
4,0.5000,0.5000,66.3669,0.4000
5,0.5000,0.5000,53.0935,0.4000
6,0.5000,0.5000,42.4748,0.4000
0,0.5000,0.5000,42.4748,0.4000
1,0.5000,0.5000,396.5798,0.4000
2,0.5000,0.5000,317.2639,0.4000
3,0.5000,0.5000,253.8111,0.4000
4,0.5000,0.5000,203.0489,0.4000
5,0.5000,0.5000,162.4391,0.4000
6,0.5000,0.5000,129.9513,0.4000
0,0.5000,0.5000,129.9513,0.4000
1,0.5000,0.5000,348.1610,0.4000
2,0.5000,0.5000,278.5288,0.4000
3,0.5000,0.5000,222.8231,0.4000
4,0.5000,0.5000,178.2584,0.4000
5,0.5000,0.5000,142.6068,0.4000
6,0.5000,0.5000,114.0854,0.4000
0,0.5000,0.5000,114.0854,0.4000
1,0.5000,0.5000,455.8683,0.4000
2,0.5000,0.5000,364.6947,0.4000
3,0.5000,0.5000,291.7557,0.4000
4,0.5000,0.5000,233.4046,0.4000
5,0.5000,0.5000,186.7237,0.4000
6,0.5000,0.5000,149.3789,0.4000
0,0.5000,0.5000,149.3789,0.4000
1,0.5000,0.5000,489.9031,0.4000
2,0.5000,0.5000,391.9225,0.4000
3,0.5000,0.5000,313.5380,0.4000
4,0.5000,0.5000,250.8304,0.4000
5,0.5000,0.5000,200.6643,0.4000
6,0.5000,0.5000,160.5315,0.4000
0,0.5000,0.5000,160.5315,0.4000
1,0.5000,0.5000,407.0252,0.4000
2,0.5000,0.5000,325.6201,0.4000
3,0.5000,0.5000,260.4961,0.4000
4,0.5000,0.5000,208.3969,0.4000
5,0.5000,0.5000,166.7175,0.4000
6,0.5000,0.5000,133.3740,0.4000
0,0.5000,0.5000,133.3740,0.4000
1,0.5000,0.5000,295.0992,0.4000
2,0.5000,0.5000,236.0794,0.4000
3,0.5000,0.5000,188.8635,0.4000
4,0.5000,0.5000,151.0908,0.4000
5,0.5000,0.5000,120.8726,0.4000
6,0.5000,0.5000,96.6981,0.4000
0,0.5000,0.5000,96.6981,0.4000
1,0.5000,0.5000,667.7585,0.4000
2,0.5000,0.5000,534.2068,0.4000
3,0.5000,0.5000,427.3654,0.4000
4,0.5000,0.5000,341.8923,0.4000
5,0.5000,0.5000,273.5139,0.4000
6,0.5000,0.5000,218.8111,0.4000
0,0.5000,0.5000,218.8111,0.4000
1,0.5000,0.5000,568.8489,0.4000
2,0.5000,0.5000,455.0791,0.4000
3,0.5000,0.5000,364.0633,0.4000
4,0.5000,0.5000,291.2506,0.4000
5,0.5000,0.5000,233.0005,0.4000
6,0.5000,0.5000,186.4004,0.4000
0,0.5000,0.5000,186.4004,0.4000
1,0.5000,0.5000,669.9203,0.4000
2,0.5000,0.5000,535.9363,0.4000
3,0.5000,0.5000,428.7490,0.4000
4,0.5000,0.5000,342.9992,0.4000
5,0.5000,0.5000,274.3994,0.4000
6,0.5000,0.5000,219.5195,0.4000
0,0.5000,0.5000,219.5195,0.4000
1,0.5000,0.5000,681.0156,0.4000
2,0.5000,0.5000,544.8125,0.4000
3,0.5000,0.5000,435.8500,0.4000
4,0.5000,0.5000,348.6800,0.4000
5,0.5000,0.5000,278.9440,0.4000
6,0.5000,0.5000,223.1552,0.4000
0,0.5000,0.5000,223.1552,0.4000
1,0.5000,0.5000,835.5242,0.4000
2,0.5000,0.5000,668.4193,0.4000
3,0.5000,0.5000,534.7355,0.4000
4,0.5000,0.5000,427.7884,0.4000
5,0.5000,0.5000,342.2307,0.4000
6,0.5000,0.5000,273.7846,0.4000
0,0.5000,0.5000,273.7846,0.4000
1,0.5000,0.5000,421.8276,0.4000
2,0.5000,0.5000,337.4621,0.4000
3,0.5000,0.5000,269.9697,0.4000
4,0.5000,0.5000,215.9758,0.4000
5,0.5000,0.5000,172.7806,0.4000
6,0.5000,0.5000,138.2245,0.4000
0,0.5000,0.5000,138.2245,0.4000
1,0.5000,0.5000,444.3796,0.4000
2,0.5000,0.5000,355.5037,0.4000
3,0.5000,0.5000,284.4029,0.4000
4,0.5000,0.5000,227.5223,0.4000
5,0.5000,0.5000,182.0179,0.4000
6,0.5000,0.5000,145.6143,0.4000
0,0.5000,0.5000,145.6143,0.4000
1,0.5000,0.5000,991.6914,0.4000
2,0.5000,0.5000,793.3532,0.4000
3,0.5000,0.5000,634.6825,0.4000
4,0.5000,0.5000,507.7460,0.4000
5,0.5000,0.5000,406.1968,0.4000
6,0.5000,0.5000,324.9575,0.4000
0,0.5000,0.5000,324.9575,0.4000
1,0.5000,0.5000,524.9660,0.4000
2,0.5000,0.5000,419.9728,0.4000
3,0.5000,0.5000,335.9782,0.4000
4,0.5000,0.5000,268.7826,0.4000
5,0.5000,0.5000,215.0261,0.4000
6,0.5000,0.5000,172.0208,0.4000
0,0.5000,0.5000,172.0208,0.4000
1,0.5000,0.5000,988.8167,0.4000
2,0.5000,0.5000,791.0533,0.4000
3,0.5000,0.5000,632.8427,0.4000
4,0.5000,0.5000,506.2741,0.4000
5,0.5000,0.5000,405.0193,0.4000
6,0.5000,0.5000,324.0154,0.4000
0,0.5000,0.5000,324.0154,0.4000
1,0.5000,0.5000,776.0124,0.4000
2,0.5000,0.5000,620.8099,0.4000
3,0.5000,0.5000,496.6479,0.4000
4,0.5000,0.5000,397.3183,0.4000
5,0.5000,0.5000,317.8547,0.4000
6,0.5000,0.5000,254.2837,0.4000
0,0.5000,0.5000,254.2837,0.4000
1,0.5000,0.5000,641.8270,0.4000
2,0.5000,0.5000,513.4616,0.4000
3,0.5000,0.5000,410.7693,0.4000
4,0.5000,0.5000,328.6154,0.4000
5,0.5000,0.5000,262.8923,0.4000
6,0.5000,0.5000,210.3139,0.4000
0,0.5000,0.5000,210.3139,0.4000
1,0.5000,0.5000,1045.0511,0.4000
2,0.5000,0.5000,836.0409,0.4000
3,0.5000,0.5000,668.8327,0.4000
4,0.5000,0.5000,535.0662,0.4000
5,0.5000,0.5000,428.0529,0.4000
6,0.5000,0.5000,342.4423,0.4000
0,0.5000,0.5000,342.4423,0.4000
1,0.5000,0.5000,698.1539,0.4000
2,0.5000,0.5000,558.5231,0.4000
3,0.5000,0.5000,446.8185,0.4000
4,0.5000,0.5000,357.4548,0.4000
5,0.5000,0.5000,285.9638,0.4000
6,0.5000,0.5000,228.7711,0.4000
0,0.5000,0.5000,228.7711,0.4000
1,0.5000,0.5000,349.4168,0.4000
2,0.5000,0.5000,279.5335,0.4000
3,0.5000,0.5000,223.6268,0.4000
4,0.5000,0.5000,178.9014,0.4000
5,0.5000,0.5000,143.1211,0.4000
6,0.5000,0.5000,114.4969,0.4000
0,0.5000,0.5000,114.4969,0.4000
1,0.5000,0.5000,139.3975,0.4000
2,0.5000,0.5000,111.5180,0.4000
3,0.5000,0.5000,89.2144,0.4000
4,0.5000,0.5000,71.3715,0.4000
5,0.5000,0.5000,57.0972,0.4000
6,0.5000,0.5000,45.6778,0.4000
0,0.5000,0.5000,45.6778,0.4000
1,0.5000,0.5000,101.5422,0.4000
2,0.5000,0.5000,81.2338,0.4000
3,0.5000,0.5000,64.9870,0.4000
4,0.5000,0.5000,51.9896,0.4000
5,0.5000,0.5000,41.5917,0.4000
6,0.5000,0.5000,33.2734,0.4000
0,0.5000,0.5000,33.2734,0.4000
1,0.5000,0.5000,314.6187,0.4000
2,0.5000,0.5000,251.6949,0.4000
3,0.5000,0.5000,201.3560,0.4000
4,0.5000,0.5000,161.0848,0.4000
5,0.5000,0.5000,128.8678,0.4000
6,0.5000,0.5000,103.0943,0.4000
0,0.5000,0.5000,103.0943,0.4000
1,0.5000,0.5000,382.8754,0.4000
2,0.5000,0.5000,306.3003,0.4000
3,0.5000,0.5000,245.0403,0.4000
4,0.5000,0.5000,196.0322,0.4000
5,0.5000,0.5000,156.8258,0.4000
6,0.5000,0.5000,125.4606,0.4000
0,0.5000,0.5000,125.4606,0.4000
1,0.5000,0.5000,358.7685,0.4000
2,0.5000,0.5000,287.0148,0.4000
3,0.5000,0.5000,229.6118,0.4000
4,0.5000,0.5000,183.6895,0.4000
5,0.5000,0.5000,146.9516,0.4000
6,0.5000,0.5000,117.5613,0.4000
0,0.5000,0.5000,117.5613,0.4000
1,0.5000,0.5000,110.6490,0.4000
2,0.5000,0.5000,88.5192,0.4000
3,0.5000,0.5000,70.8154,0.4000
4,0.5000,0.5000,56.6523,0.4000
5,0.5000,0.5000,45.3218,0.4000
6,0.5000,0.5000,36.2575,0.4000
0,0.5000,0.5000,36.2575,0.4000
1,0.5000,0.5000,365.0060,0.4000
2,0.5000,0.5000,292.0048,0.4000
3,0.5000,0.5000,233.6038,0.4000
4,0.5000,0.5000,186.8831,0.4000
5,0.5000,0.5000,149.5064,0.4000
6,0.5000,0.5000,119.6052,0.4000
0,0.5000,0.5000,119.6052,0.4000
1,0.5000,0.5000,296.8841,0.4000
2,0.5000,0.5000,237.5073,0.4000
3,0.5000,0.5000,190.0058,0.4000
4,0.5000,0.5000,152.0047,0.4000
5,0.5000,0.5000,121.6037,0.4000
6,0.5000,0.5000,97.2830,0.4000
0,0.5000,0.5000,97.2830,0.4000
1,0.5000,0.5000,362.8264,0.4000
2,0.5000,0.5000,290.2611,0.4000
3,0.5000,0.5000,232.2089,0.4000
4,0.5000,0.5000,185.7671,0.4000
5,0.5000,0.5000,148.6137,0.4000
6,0.5000,0.5000,118.8910,0.4000
0,0.5000,0.5000,118.8910,0.4000
1,0.5000,0.5000,317.1128,0.4000
2,0.5000,0.5000,253.6902,0.4000
3,0.5000,0.5000,202.9522,0.4000
4,0.5000,0.5000,162.3617,0.4000
5,0.5000,0.5000,129.8894,0.4000
6,0.5000,0.5000,103.9115,0.4000
0,0.5000,0.5000,103.9115,0.4000
1,0.5000,0.5000,259.5292,0.4000
2,0.5000,0.5000,207.6234,0.4000
3,0.5000,0.5000,166.0987,0.4000
4,0.5000,0.5000,132.8790,0.4000
5,0.5000,0.5000,106.3032,0.4000
6,0.5000,0.5000,85.0425,0.4000
0,0.5000,0.5000,85.0425,0.4000
1,0.5000,0.5000,343.2340,0.4000
2,0.5000,0.5000,274.5872,0.4000
3,0.5000,0.5000,219.6698,0.4000
4,0.5000,0.5000,175.7358,0.4000
5,0.5000,0.5000,140.5887,0.4000
6,0.5000,0.5000,112.4709,0.4000
0,0.5000,0.5000,112.4709,0.4000
1,0.5000,0.5000,453.3767,0.4000
2,0.5000,0.5000,362.7014,0.4000
3,0.5000,0.5000,290.1611,0.4000
4,0.5000,0.5000,232.1289,0.4000
5,0.5000,0.5000,185.7031,0.4000
6,0.5000,0.5000,148.5625,0.4000
0,0.5000,0.5000,148.5625,0.4000
1,0.5000,0.5000,204.0500,0.4000
2,0.5000,0.5000,163.2400,0.4000
3,0.5000,0.5000,130.5920,0.4000
4,0.5000,0.5000,104.4736,0.4000
5,0.5000,0.5000,83.5789,0.4000
6,0.5000,0.5000,66.8631,0.4000
0,0.5000,0.5000,66.8631,0.4000
1,0.5000,0.5000,308.8905,0.4000
2,0.5000,0.5000,247.1124,0.4000
3,0.5000,0.5000,197.6899,0.4000
4,0.5000,0.5000,158.1519,0.4000
5,0.5000,0.5000,126.5215,0.4000
6,0.5000,0.5000,101.2172,0.4000
0,0.5000,0.5000,101.2172,0.4000
1,0.5000,0.5000,570.7738,0.4000
2,0.5000,0.5000,456.6190,0.4000
3,0.5000,0.5000,365.2952,0.4000
4,0.5000,0.5000,292.2362,0.4000
5,0.5000,0.5000,233.7889,0.4000
6,0.5000,0.5000,187.0312,0.4000
0,0.5000,0.5000,187.0312,0.4000
1,0.5000,0.5000,468.2249,0.4000
2,0.5000,0.5000,374.5799,0.4000
3,0.5000,0.5000,299.6640,0.4000
4,0.5000,0.5000,239.7312,0.4000
5,0.5000,0.5000,191.7849,0.4000
6,0.5000,0.5000,153.4279,0.4000
0,0.5000,0.5000,153.4279,0.4000
1,0.5000,0.5000,675.3424,0.4000
2,0.5000,0.5000,540.2739,0.4000
3,0.5000,0.5000,432.2191,0.4000
4,0.5000,0.5000,345.7753,0.4000
5,0.5000,0.5000,276.6202,0.4000
6,0.5000,0.5000,221.2962,0.4000
0,0.5000,0.5000,221.2962,0.4000
1,0.5000,0.5000,645.2369,0.4000
2,0.5000,0.5000,516.1896,0.4000
3,0.5000,0.5000,412.9516,0.4000
4,0.5000,0.5000,330.3613,0.4000
5,0.5000,0.5000,264.2891,0.4000
6,0.5000,0.5000,211.4312,0.4000
0,0.5000,0.5000,211.4312,0.4000
1,0.5000,0.5000,325.1450,0.4000
2,0.5000,0.5000,260.1160,0.4000
3,0.5000,0.5000,208.0928,0.4000
4,0.5000,0.5000,166.4742,0.4000
5,0.5000,0.5000,133.1794,0.4000
6,0.5000,0.5000,106.5435,0.4000
0,0.5000,0.5000,106.5435,0.4000
1,0.5000,0.5000,262.6348,0.4000
2,0.5000,0.5000,210.1078,0.4000
3,0.5000,0.5000,168.0863,0.4000
4,0.5000,0.5000,134.4690,0.4000
5,0.5000,0.5000,107.5752,0.4000
6,0.5000,0.5000,86.0602,0.4000
0,0.5000,0.5000,86.0602,0.4000
1,0.5000,0.5000,1101.0481,0.4000
2,0.5000,0.5000,880.8385,0.4000
3,0.5000,0.5000,704.6708,0.4000
4,0.5000,0.5000,563.7366,0.4000
5,0.5000,0.5000,450.9893,0.4000
6,0.5000,0.5000,360.7915,0.4000
0,0.5000,0.5000,360.7915,0.4000
1,0.5000,0.5000,824.2332,0.4000
2,0.5000,0.5000,659.3865,0.4000
3,0.5000,0.5000,527.5092,0.4000
4,0.5000,0.5000,422.0074,0.4000
5,0.5000,0.5000,337.6059,0.4000
6,0.5000,0.5000,270.0847,0.4000
0,0.5000,0.5000,270.0847,0.4000
1,0.5000,0.5000,1238.2678,0.4000
2,0.5000,0.5000,990.6142,0.4000
3,0.5000,0.5000,792.4914,0.4000
4,0.5000,0.5000,633.9931,0.4000
5,0.5000,0.5000,507.1945,0.4000
6,0.5000,0.5000,405.7556,0.4000
0,0.5000,0.5000,405.7556,0.4000
1,0.5000,0.5000,441.6045,0.4000
2,0.5000,0.5000,353.2836,0.4000
3,0.5000,0.5000,282.6269,0.4000
4,0.5000,0.5000,226.1015,0.4000
5,0.5000,0.5000,180.8812,0.4000
6,0.5000,0.5000,144.7050,0.4000
0,0.5000,0.5000,144.7050,0.4000
1,0.5000,0.5000,892.7640,0.4000
2,0.5000,0.5000,714.2112,0.4000
3,0.5000,0.5000,571.3689,0.4000
4,0.5000,0.5000,457.0951,0.4000
5,0.5000,0.5000,365.6761,0.4000
6,0.5000,0.5000,292.5409,0.4000
0,0.5000,0.5000,292.5409,0.4000
1,0.5000,0.5000,1620.6327,0.4000
2,0.5000,0.5000,1296.5062,0.4000
3,0.5000,0.5000,1037.2049,0.4000
4,0.5000,0.5000,829.7640,0.4000
5,0.5000,0.5000,663.8112,0.4000
6,0.5000,0.5000,531.0489,0.4000
0,0.5000,0.5000,531.0489,0.4000
1,0.5000,0.5000,1028.2391,0.4000
2,0.5000,0.5000,822.5913,0.4000
3,0.5000,0.5000,658.0731,0.4000
4,0.5000,0.5000,526.4584,0.4000
5,0.5000,0.5000,421.1668,0.4000
6,0.5000,0.5000,336.9334,0.4000
0,0.5000,0.5000,336.9334,0.4000
1,0.5000,0.5000,1072.1467,0.4000
2,0.5000,0.5000,857.7174,0.4000
3,0.5000,0.5000,686.1739,0.4000
4,0.5000,0.5000,548.9391,0.4000
5,0.5000,0.5000,439.1513,0.4000
6,0.5000,0.5000,351.3210,0.4000
0,0.5000,0.5000,351.3210,0.4000
1,0.5000,0.5000,763.8568,0.4000
2,0.5000,0.5000,611.0855,0.4000
3,0.5000,0.5000,488.8684,0.4000
4,0.5000,0.5000,391.0947,0.4000
5,0.5000,0.5000,312.8758,0.4000
6,0.5000,0.5000,250.3006,0.4000
0,0.5000,0.5000,250.3006,0.4000
1,0.5000,0.5000,848.2405,0.4000
2,0.5000,0.5000,678.5924,0.4000
3,0.5000,0.5000,542.8739,0.4000
4,0.5000,0.5000,434.2991,0.4000
5,0.5000,0.5000,347.4393,0.4000
6,0.5000,0.5000,277.9514,0.4000
0,0.5000,0.5000,277.9514,0.4000
1,0.5000,0.5000,271.7612,0.4000
2,0.5000,0.5000,217.4089,0.4000
3,0.5000,0.5000,173.9271,0.4000
4,0.5000,0.5000,139.1417,0.4000
5,0.5000,0.5000,111.3134,0.4000
6,0.5000,0.5000,89.0507,0.4000
0,0.5000,0.5000,89.0507,0.4000
1,0.5000,0.5000,226.0406,0.4000
2,0.5000,0.5000,180.8324,0.4000
3,0.5000,0.5000,144.6660,0.4000
4,0.5000,0.5000,115.7328,0.4000
5,0.5000,0.5000,92.5862,0.4000
6,0.5000,0.5000,74.0690,0.4000
0,0.5000,0.5000,74.0690,0.4000
1,0.5000,0.5000,493.0552,0.4000
2,0.5000,0.5000,394.4441,0.4000
3,0.5000,0.5000,315.5553,0.4000
4,0.5000,0.5000,252.4442,0.4000
5,0.5000,0.5000,201.9554,0.4000
6,0.5000,0.5000,161.5643,0.4000
0,0.5000,0.5000,161.5643,0.4000
1,0.5000,0.5000,473.2515,0.4000
2,0.5000,0.5000,378.6012,0.4000
3,0.5000,0.5000,302.8809,0.4000
4,0.5000,0.5000,242.3047,0.4000
5,0.5000,0.5000,193.8438,0.4000
6,0.5000,0.5000,155.0750,0.4000
0,0.5000,0.5000,155.0750,0.4000
1,0.5000,0.5000,212.2600,0.4000
2,0.5000,0.5000,169.8080,0.4000
3,0.5000,0.5000,135.8464,0.4000
4,0.5000,0.5000,108.6771,0.4000
5,0.5000,0.5000,86.9417,0.4000
6,0.5000,0.5000,69.5534,0.4000
0,0.5000,0.5000,69.5534,0.4000
1,0.5000,0.5000,700.4427,0.4000
2,0.5000,0.5000,560.3542,0.4000
