iter,LS1,LS2,LS3,LS4
2,0.2504,0.0421,0.0144,0.0288
3,0.1753,0.0421,0.0144,0.0288
4,0.1227,0.0421,0.0144,0.0288
5,0.0859,0.0421,0.0144,0.0288
6,0.0601,0.0421,0.0144,0.0288
0,0.0601,0.0421,0.0144,0.0288
1,0.3421,0.0421,0.0144,0.0288
2,0.2395,0.0421,0.0144,0.0288
3,0.1676,0.0421,0.0144,0.0288
4,0.1173,0.0421,0.0144,0.0288
5,0.0821,0.0421,0.0144,0.0288
6,0.0575,0.0421,0.0144,0.0288
0,0.0575,0.0421,0.0144,0.0288
1,0.0575,0.0421,0.0144,0.0202
2,0.3402,0.0421,0.0144,0.0202
3,0.2382,0.0421,0.0144,0.0202
4,0.1667,0.0421,0.0144,0.0202
5,0.1167,0.0421,0.0144,0.0202
6,0.0817,0.0421,0.0144,0.0202
7,0.0572,0.0421,0.0144,0.0202
0,0.0572,0.0421,0.0144,0.0202
1,0.3400,0.0421,0.0144,0.0202
2,0.2380,0.0421,0.0144,0.0202
3,0.1666,0.0421,0.0144,0.0202
4,0.1666,0.0421,0.0144,0.0141
5,0.1166,0.0421,0.0144,0.0141
6,0.0816,0.0421,0.0144,0.0141
0,0.0816,0.0421,0.0144,0.0141
1,0.3571,0.0421,0.0144,0.0141
2,0.2500,0.0421,0.0144,0.0141
3,0.2500,0.3295,0.0144,0.0141
4,0.2500,0.2306,0.0144,0.0141
5,0.4750,0.2306,0.0144,0.0141
6,0.3325,0.2306,0.0144,0.0141
7,0.2328,0.2306,0.0144,0.0141
8,0.1629,0.2306,0.0144,0.0141
9,0.1140,0.2306,0.0144,0.0141
10,0.1140,0.1615,0.0144,0.0141
0,0.1140,0.1615,0.0144,0.0141
1,0.1140,0.4130,0.0144,0.0141
2,0.1140,0.2891,0.0144,0.0141
3,0.1140,0.2024,0.0144,0.0141
4,0.1140,0.1417,0.0144,0.0141
5,0.1140,0.0992,0.0144,0.0141
6,0.1140,0.0992,0.0101,0.0141
0,0.1140,0.0992,0.0101,0.0141
1,0.3798,0.0992,0.0101,0.0141
2,0.3798,0.0694,0.0101,0.0141
3,0.2659,0.0694,0.0101,0.0141
4,0.1861,0.0694,0.0101,0.0141
5,0.1861,0.0694,0.0071,0.0141
6,0.1303,0.0694,0.0071,0.0141
0,0.1303,0.0694,0.0071,0.0141
1,0.3912,0.0694,0.0071,0.0141
2,0.2738,0.0694,0.0071,0.0141
3,0.1917,0.0694,0.0071,0.0141
4,0.1342,0.0694,0.0071,0.0141
5,0.0939,0.0694,0.0071,0.0141
6,0.0657,0.0694,0.0071,0.0141
0,0.0657,0.0694,0.0071,0.0141
1,0.3460,0.0694,0.0071,0.0141
2,0.2422,0.0694,0.0071,0.0141
3,0.1696,0.0694,0.0071,0.0141
4,0.1187,0.0694,0.0071,0.0141
5,0.0831,0.0694,0.0071,0.0141
6,0.0582,0.0694,0.0071,0.0141
0,0.0582,0.0694,0.0071,0.0141
1,0.0582,0.3486,0.0071,0.0141
2,0.0582,0.2440,0.0071,0.0141
3,0.0582,0.1708,0.0071,0.0141
4,0.0582,0.1196,0.0071,0.0141
5,0.0582,0.0837,0.0071,0.0141
6,0.0582,0.0586,0.0071,0.0141
0,0.0582,0.0586,0.0071,0.0141
1,0.0582,0.3410,0.0071,0.0141
2,0.0582,0.2387,0.0071,0.0141
3,0.0582,0.1671,0.0071,0.0141
4,0.0582,0.1170,0.0071,0.0141
5,0.0582,0.0819,0.0071,0.0141
6,0.0582,0.0573,0.0071,0.0141
0,0.0582,0.0573,0.0071,0.0141
1,0.0582,0.0573,0.0071,0.0099
2,0.3407,0.0573,0.0071,0.0099
3,0.2385,0.0573,0.0071,0.0099
4,0.1669,0.0573,0.0071,0.0099
5,0.1669,0.0573,0.0071,0.0069
6,0.1169,0.0573,0.0071,0.0069
7,0.0818,0.0573,0.0071,0.0069
0,0.0818,0.0573,0.0071,0.0069
1,0.3573,0.0573,0.0071,0.0069
2,0.2501,0.0573,0.0071,0.0069
3,0.1751,0.0573,0.0071,0.0069
4,0.1751,0.0573,0.0049,0.0069
5,0.1225,0.0573,0.0049,0.0069
6,0.0858,0.0573,0.0049,0.0069
0,0.0858,0.0573,0.0049,0.0069
1,0.3600,0.0573,0.0049,0.0069
2,0.3600,0.0401,0.0049,0.0069
3,0.2520,0.0401,0.0049,0.0069
4,0.1764,0.0401,0.0049,0.0069
5,0.1235,0.0401,0.0049,0.0069
6,0.0864,0.0401,0.0049,0.0069
0,0.0864,0.0401,0.0049,0.0069
1,0.3605,0.0401,0.0049,0.0069
2,0.2524,0.0401,0.0049,0.0069
3,0.1767,0.0401,0.0049,0.0069
4,0.1237,0.0401,0.0049,0.0069
5,0.0866,0.0401,0.0049,0.0069
6,0.0606,0.0401,0.0049,0.0069
0,0.0606,0.0401,0.0049,0.0069
1,0.0606,0.0401,0.0049,0.0048
2,0.3424,0.0401,0.0049,0.0048
3,0.2397,0.0401,0.0049,0.0048
4,0.1678,0.0401,0.0049,0.0048
5,0.1174,0.0401,0.0049,0.0048
6,0.0822,0.0401,0.0049,0.0048
7,0.0575,0.0401,0.0049,0.0048
0,0.0575,0.0401,0.0049,0.0048
1,0.3403,0.0401,0.0049,0.0048
2,0.3403,0.0281,0.0049,0.0048
3,0.2382,0.0281,0.0049,0.0048
4,0.1667,0.0281,0.0049,0.0048
5,0.1167,0.0281,0.0049,0.0048
6,0.0817,0.0281,0.0049,0.0048
0,0.0817,0.0281,0.0049,0.0048
1,0.0817,0.0281,0.0049,0.0034
2,0.3572,0.0281,0.0049,0.0034
3,0.2500,0.0281,0.0049,0.0034
4,0.1750,0.0281,0.0049,0.0034
5,0.1750,0.0197,0.0049,0.0034
6,0.1225,0.0197,0.0049,0.0034
7,0.0858,0.0197,0.0049,0.0034
0,0.0858,0.0197,0.0049,0.0034
1,0.3600,0.0197,0.0049,0.0034
2,0.2520,0.0197,0.0049,0.0034
3,0.1764,0.0197,0.0049,0.0034
4,0.1764,0.0197,0.0035,0.0034
5,0.1235,0.0197,0.0035,0.0034
6,0.0864,0.0197,0.0035,0.0034
0,0.0864,0.0197,0.0035,0.0034
1,0.3605,0.0197,0.0035,0.0034
2,0.2524,0.0197,0.0035,0.0034
3,0.2524,0.0197,0.0035,0.0024
4,0.2524,0.3138,0.0035,0.0024
5,0.2524,0.2196,0.0035,0.0024
6,0.2524,0.1537,0.0035,0.0024
7,0.4767,0.1537,0.0035,0.0024
8,0.3337,0.1537,0.0035,0.0024
9,0.2336,0.1537,0.0035,0.0024
10,0.1635,0.1537,0.0035,0.0024
0,0.1635,0.1537,0.0035,0.0024
1,0.4144,0.1537,0.0035,0.0024
2,0.2901,0.1537,0.0035,0.0024
3,0.2901,0.1537,0.0024,0.0024
4,0.2031,0.1537,0.0024,0.0024
5,0.1422,0.1537,0.0024,0.0024
6,0.1422,0.1076,0.0024,0.0024
0,0.1422,0.1076,0.0024,0.0024
1,0.3995,0.1076,0.0024,0.0024
2,0.2797,0.1076,0.0024,0.0024
3,0.1958,0.1076,0.0024,0.0024
4,0.1958,0.1076,0.0024,0.0017
5,0.1370,0.1076,0.0024,0.0017
6,0.1370,0.1076,0.0024,0.0012
0,0.1370,0.1076,0.0024,0.0012
1,0.3959,0.1076,0.0024,0.0012
2,0.2771,0.1076,0.0024,0.0012
3,0.1940,0.1076,0.0024,0.0012
4,0.1358,0.1076,0.0024,0.0012
5,0.0951,0.1076,0.0024,0.0012
6,0.0951,0.0753,0.0024,0.0012
0,0.0951,0.0753,0.0024,0.0012
1,0.3665,0.0753,0.0024,0.0012
2,0.2566,0.0753,0.0024,0.0012
3,0.1796,0.0753,0.0024,0.0012
4,0.1257,0.0753,0.0024,0.0012
5,0.0880,0.0753,0.0024,0.0012
6,0.0616,0.0753,0.0024,0.0012
0,0.0616,0.0753,0.0024,0.0012
1,0.0616,0.3527,0.0024,0.0012
2,0.0616,0.2469,0.0024,0.0012
3,0.0616,0.1728,0.0024,0.0012
4,0.0616,0.1210,0.0024,0.0012
5,0.0616,0.0847,0.0024,0.0012
6,0.0616,0.0847,0.0024,0.0008
0,0.0616,0.0847,0.0024,0.0008
1,0.0616,0.3593,0.0024,0.0008
2,0.0616,0.3593,0.0024,0.0006
3,0.0616,0.2515,0.0024,0.0006
4,0.0616,0.1760,0.0024,0.0006
5,0.0616,0.1232,0.0024,0.0006
6,0.3431,0.1232,0.0024,0.0006
7,0.2402,0.1232,0.0024,0.0006
8,0.1681,0.1232,0.0024,0.0006
9,0.1177,0.1232,0.0024,0.0006
10,0.1177,0.0863,0.0024,0.0006
0,0.1177,0.0863,0.0024,0.0006
1,0.3824,0.0863,0.0024,0.0006
2,0.3824,0.0604,0.0024,0.0006
3,0.3824,0.0423,0.0024,0.0006
4,0.2677,0.0423,0.0024,0.0006
5,0.1874,0.0423,0.0024,0.0006
6,0.1312,0.0423,0.0024,0.0006
0,0.1312,0.0423,0.0024,0.0006
1,0.3918,0.0423,0.0024,0.0006
2,0.2743,0.0423,0.0024,0.0006
3,0.1920,0.0423,0.0024,0.0006
4,0.1344,0.0423,0.0024,0.0006
5,0.0941,0.0423,0.0024,0.0006
6,0.0659,0.0423,0.0024,0.0006
0,0.0659,0.0423,0.0024,0.0006
1,0.3461,0.0423,0.0024,0.0006
2,0.2423,0.0423,0.0024,0.0006
3,0.1696,0.0423,0.0024,0.0006
4,0.1187,0.0423,0.0024,0.0006
5,0.0831,0.0423,0.0024,0.0006
6,0.0831,0.3296,0.0024,0.0006
7,0.0831,0.2307,0.0024,0.0006
8,0.0831,0.1615,0.0024,0.0006
9,0.0831,0.1130,0.0024,0.0006
10,0.0831,0.0791,0.0024,0.0006
0,0.0831,0.0791,0.0024,0.0006
1,0.0831,0.3554,0.0024,0.0006
2,0.0831,0.2488,0.0024,0.0006
3,0.0831,0.1741,0.0024,0.0006
4,0.0831,0.1219,0.0024,0.0006
5,0.0831,0.1219,0.3017,0.0006
6,0.0831,0.1219,0.3017,0.0004
7,0.0831,0.1219,0.2112,0.0004
8,0.0831,0.1219,0.1478,0.0004
9,0.0831,0.1219,0.1035,0.0004
10,0.0831,0.1219,0.1035,0.0003
0,0.0831,0.1219,0.1035,0.0003
1,0.0831,0.3853,0.1035,0.0003
2,0.0831,0.2697,0.1035,0.0003
3,0.0831,0.1888,0.1035,0.0003
4,0.0831,0.1322,0.1035,0.0003
5,0.0831,0.0925,0.1035,0.0003
6,0.0831,0.0925,0.3724,0.0003
7,0.0831,0.0925,0.2607,0.0003
8,0.0831,0.0925,0.1825,0.0003
9,0.0831,0.0648,0.1825,0.0003
10,0.0831,0.0453,0.1825,0.0003
0,0.0831,0.0453,0.1825,0.0003
1,0.3582,0.0453,0.1825,0.0003
2,0.3582,0.0453,0.1277,0.0003
3,0.2507,0.0453,0.1277,0.0003
4,0.1755,0.0453,0.1277,0.0003
5,0.1755,0.0453,0.1277,0.0002
6,0.1229,0.0453,0.1277,0.0002
0,0.1229,0.0453,0.1277,0.0002
1,0.1229,0.0453,0.0894,0.0002
2,0.3860,0.0453,0.0894,0.0002
3,0.2702,0.0453,0.0894,0.0002
4,0.1891,0.0453,0.0894,0.0002
5,0.1324,0.0453,0.0894,0.0002
6,0.0927,0.0453,0.0894,0.0002
7,0.0649,0.0453,0.0894,0.0002
0,0.0649,0.0453,0.0894,0.0002
1,0.0649,0.0453,0.3626,0.0002
2,0.0649,0.0453,0.3626,0.0001
3,0.0649,0.0453,0.2538,0.0001
4,0.0649,0.0453,0.1777,0.0001
5,0.0649,0.0453,0.1244,0.0001
6,0.0649,0.0453,0.0871,0.0001
0,0.0649,0.0453,0.0871,0.0001
1,0.0649,0.0453,0.0871,0.0001
2,0.0649,0.0453,0.0871,0.0001
3,0.0649,0.0453,0.0609,0.0001
4,0.3454,0.0453,0.0609,0.0001
5,0.2418,0.0453,0.0609,0.0001
6,0.1693,0.0453,0.0609,0.0001
7,0.1693,0.0317,0.0609,0.0001
8,0.1185,0.0317,0.0609,0.0001
9,0.0829,0.0317,0.0609,0.0001
0,0.0829,0.0317,0.0609,0.0001
1,0.3581,0.0317,0.0609,0.0001
2,0.2506,0.0317,0.0609,0.0001
3,0.1754,0.0317,0.0609,0.0001
4,0.1228,0.0317,0.0609,0.0001
5,0.0860,0.0317,0.0609,0.0001
6,0.0602,0.0317,0.0609,0.0001
0,0.0602,0.0317,0.0609,0.0001
1,0.0602,0.0317,0.0609,0.0000
2,0.0602,0.0317,0.3427,0.0000
3,0.0602,0.0222,0.3427,0.0000
4,0.0602,0.0222,0.2399,0.0000
5,0.0602,0.0222,0.1679,0.0000
6,0.0602,0.0222,0.1175,0.0000
7,0.0602,0.0222,0.0823,0.0000
0,0.0602,0.0222,0.0823,0.0000
1,0.0602,0.0222,0.0576,0.0000
2,0.3421,0.0222,0.0576,0.0000
3,0.2395,0.0222,0.0576,0.0000
4,0.2395,0.0222,0.0576,0.0000
5,0.1676,0.0222,0.0576,0.0000
6,0.1173,0.0222,0.0576,0.0000
7,0.1173,0.0222,0.0576,0.0000
0,0.1173,0.0222,0.0576,0.0000
1,0.1173,0.3155,0.0576,0.0000
2,0.1173,0.2209,0.0576,0.0000
3,0.1173,0.1546,0.0576,0.0000
4,0.1173,0.1082,0.0576,0.0000
5,0.3821,0.1082,0.0576,0.0000
6,0.2675,0.1082,0.0576,0.0000
7,0.1873,0.1082,0.0576,0.0000
8,0.1873,0.3758,0.0576,0.0000
9,0.1873,0.3758,0.0576,0.0000
10,0.1873,0.2630,0.0576,0.0000
0,0.1873,0.2630,0.0576,0.0000
1,0.1873,0.4841,0.0576,0.0000
2,0.1873,0.3389,0.0576,0.0000
3,0.1873,0.2372,0.0576,0.0000
4,0.1873,0.2372,0.0576,0.0000
5,0.1873,0.1661,0.0576,0.0000
6,0.4311,0.1661,0.0576,0.0000
7,0.3018,0.1661,0.0576,0.0000
8,0.2112,0.1661,0.0576,0.0000
9,0.1479,0.1661,0.0576,0.0000
10,0.1035,0.1661,0.0576,0.0000
0,0.1035,0.1661,0.0576,0.0000
1,0.3725,0.1661,0.0576,0.0000
2,0.2607,0.1661,0.0576,0.0000
3,0.1825,0.1661,0.0576,0.0000
4,0.1278,0.1661,0.0576,0.0000
5,0.1278,0.1162,0.0576,0.0000
6,0.0894,0.1162,0.0576,0.0000
0,0.0894,0.1162,0.0576,0.0000
1,0.0894,0.0814,0.0576,0.0000
2,0.3626,0.0814,0.0576,0.0000
3,0.2538,0.0814,0.0576,0.0000
4,0.1777,0.0814,0.0576,0.0000
5,0.1244,0.0814,0.0576,0.0000
6,0.0871,0.0814,0.0576,0.0000
7,0.0609,0.0814,0.0576,0.0000
0,0.0609,0.0814,0.0576,0.0000
1,0.0609,0.3570,0.0576,0.0000
2,0.0609,0.2499,0.0576,0.0000
3,0.0609,0.1749,0.0576,0.0000
4,0.0609,0.1224,0.0576,0.0000
5,0.0609,0.0857,0.0576,0.0000
6,0.0609,0.0600,0.0576,0.0000
0,0.0609,0.0600,0.0576,0.0000
1,0.3427,0.0600,0.0576,0.0000
2,0.2399,0.0600,0.0576,0.0000
3,0.1679,0.0600,0.0576,0.0000
4,0.1679,0.0420,0.0576,0.0000
5,0.1175,0.0420,0.0576,0.0000
6,0.1175,0.0420,0.0403,0.0000
0,0.1175,0.0420,0.0403,0.0000
1,0.3823,0.0420,0.0403,0.0000
2,0.3823,0.0294,0.0403,0.0000
3,0.3823,0.0294,0.0282,0.0000
4,0.3823,0.0206,0.0282,0.0000
5,0.2676,0.0206,0.0282,0.0000
6,0.2676,0.0206,0.0198,0.0000
0,0.2676,0.0206,0.0198,0.0000
1,0.1873,0.0206,0.0198,0.0000
2,0.1873,0.3144,0.0198,0.0000
3,0.1873,0.2201,0.0198,0.0000
4,0.1873,0.1541,0.0198,0.0000
5,0.4311,0.1541,0.0198,0.0000
6,0.3018,0.1541,0.0198,0.0000
7,0.2112,0.1541,0.0198,0.0000
8,0.1479,0.1541,0.0198,0.0000
9,0.1479,0.4078,0.0198,0.0000
10,0.1479,0.2855,0.0198,0.0000
0,0.1479,0.2855,0.0198,0.0000
1,0.1479,0.4998,0.0198,0.0000
2,0.1479,0.3499,0.0198,0.0000
3,0.1479,0.3499,0.3138,0.0000
4,0.1479,0.5449,0.3138,0.0000
5,0.1479,0.3814,0.3138,0.0000
6,0.1479,0.2670,0.3138,0.0000
7,0.1479,0.2670,0.2197,0.0000
8,0.1479,0.1869,0.2197,0.0000
9,0.1479,0.1869,0.1538,0.0000
0,0.1479,0.1869,0.1538,0.0000
1,0.1479,0.4308,0.1538,0.0000
2,0.1479,0.3016,0.1538,0.0000
3,0.1479,0.2111,0.1538,0.0000
4,0.1479,0.2111,0.4076,0.0000
5,0.1479,0.2111,0.2853,0.0000
6,0.1479,0.2111,0.1997,0.0000
7,0.1479,0.4478,0.1997,0.0000
8,0.1479,0.3134,0.1997,0.0000
9,0.4035,0.3134,0.1997,0.0000
10,0.2825,0.3134,0.1997,0.0000
0,0.2825,0.3134,0.1997,0.0000
1,0.2825,0.5194,0.1997,0.0000
2,0.2825,0.3636,0.1997,0.0000
3,0.2825,0.2545,0.1997,0.0000
4,0.4977,0.2545,0.1997,0.0000
5,0.3484,0.2545,0.1997,0.0000
6,0.2439,0.2545,0.1997,0.0000
7,0.2439,0.2545,0.1997,0.0000
8,0.2439,0.1782,0.1997,0.0000
9,0.1707,0.1782,0.1997,0.0000
0,0.1707,0.1782,0.1997,0.0000
1,0.1707,0.1782,0.4398,0.0000
2,0.1707,0.1782,0.3079,0.0000
3,0.1707,0.1782,0.2155,0.0000
4,0.1707,0.1782,0.1509,0.0000
5,0.1707,0.4247,0.1509,0.0000
6,0.1707,0.2973,0.1509,0.0000
7,0.1707,0.2081,0.1509,0.0000
8,0.1707,0.1457,0.1509,0.0000
9,0.1707,0.1457,0.1056,0.0000
10,0.4195,0.1457,0.1056,0.0000
0,0.4195,0.1457,0.1056,0.0000
1,0.4195,0.1457,0.1056,0.0000
2,0.5937,0.1457,0.1056,0.0000
3,0.4156,0.1457,0.1056,0.0000
4,0.4156,0.1457,0.1056,0.0000
5,0.2909,0.1457,0.1056,0.0000
6,0.2909,0.1457,0.1056,0.0000
7,0.2036,0.1457,0.1056,0.0000
0,0.2036,0.1457,0.1056,0.0000
1,0.4425,0.1457,0.1056,0.0000
2,0.4425,0.1457,0.0739,0.0000
3,0.3098,0.1457,0.0739,0.0000
4,0.2168,0.1457,0.0739,0.0000
5,0.1518,0.1457,0.0739,0.0000
6,0.1518,0.1457,0.0739,0.0000
0,0.1518,0.1457,0.0739,0.0000
1,0.4063,0.1457,0.0739,0.0000
2,0.2844,0.1457,0.0739,0.0000
3,0.1991,0.1457,0.0739,0.0000
4,0.1393,0.1457,0.0739,0.0000
5,0.1393,0.1020,0.0739,0.0000
6,0.0975,0.1020,0.0739,0.0000
0,0.0975,0.1020,0.0739,0.0000
1,0.0975,0.3714,0.0739,0.0000
2,0.0975,0.2600,0.0739,0.0000
3,0.3683,0.2600,0.0739,0.0000
4,0.2578,0.2600,0.0739,0.0000
5,0.2578,0.1820,0.0739,0.0000
6,0.1805,0.1820,0.0739,0.0000
7,0.1805,0.1820,0.0739,0.0000
8,0.1805,0.1820,0.0517,0.0000
0,0.1805,0.1820,0.0517,0.0000
1,0.1805,0.4274,0.0517,0.0000
2,0.1805,0.2992,0.0517,0.0000
3,0.1805,0.2094,0.0517,0.0000
4,0.1805,0.1466,0.0517,0.0000
5,0.4263,0.1466,0.0517,0.0000
6,0.2984,0.1466,0.0517,0.0000
7,0.2089,0.1466,0.0517,0.0000
8,0.1462,0.1466,0.0517,0.0000
9,0.1462,0.1466,0.0362,0.0000
10,0.1462,0.1026,0.0362,0.0000
0,0.1462,0.1026,0.0362,0.0000
1,0.4024,0.1026,0.0362,0.0000
2,0.2817,0.1026,0.0362,0.0000
3,0.1972,0.1026,0.0362,0.0000
4,0.1380,0.1026,0.0362,0.0000
5,0.0966,0.1026,0.0362,0.0000
6,0.0966,0.0718,0.0362,0.0000
0,0.0966,0.0718,0.0362,0.0000
1,0.3676,0.0718,0.0362,0.0000
2,0.2573,0.0718,0.0362,0.0000
3,0.1801,0.0718,0.0362,0.0000
4,0.1261,0.0718,0.0362,0.0000
5,0.0883,0.0718,0.0362,0.0000
6,0.0618,0.0718,0.0362,0.0000
0,0.0618,0.0718,0.0362,0.0000
1,0.0618,0.3503,0.0362,0.0000
2,0.0618,0.2452,0.0362,0.0000
3,0.0618,0.1716,0.0362,0.0000
4,0.0618,0.1201,0.0362,0.0000
5,0.0618,0.0841,0.0362,0.0000
6,0.0618,0.0589,0.0362,0.0000
0,0.0618,0.0589,0.0362,0.0000
1,0.3433,0.0589,0.0362,0.0000
2,0.2403,0.0589,0.0362,0.0000
3,0.1682,0.0589,0.0362,0.0000
4,0.1177,0.0589,0.0362,0.0000
5,0.0824,0.0589,0.0362,0.0000
6,0.0577,0.0589,0.0362,0.0000
0,0.0577,0.0589,0.0362,0.0000
1,0.3404,0.0589,0.0362,0.0000
2,0.2383,0.0589,0.0362,0.0000
3,0.1668,0.0589,0.0362,0.0000
4,0.1668,0.0589,0.0254,0.0000
5,0.1168,0.0589,0.0254,0.0000
6,0.0817,0.0589,0.0254,0.0000
0,0.0817,0.0589,0.0254,0.0000
1,0.3572,0.0589,0.0254,0.0000
2,0.2500,0.0589,0.0254,0.0000
3,0.1750,0.0589,0.0254,0.0000
4,0.1225,0.0589,0.0254,0.0000
5,0.0858,0.0589,0.0254,0.0000
6,0.0600,0.0589,0.0254,0.0000
0,0.0600,0.0589,0.0254,0.0000
1,0.3420,0.0589,0.0254,0.0000
2,0.2394,0.0589,0.0254,0.0000
3,0.1676,0.0589,0.0254,0.0000
4,0.1173,0.0589,0.0254,0.0000
5,0.0821,0.0589,0.0254,0.0000
6,0.0575,0.0589,0.0254,0.0000
